111220064.bc,0.468254,0.531915,0.393443,0.467153,0.445205,0.558824,0.609375,0.394737,0.296296,0.428571,0.565217,0.537736,0.578313,0.427481,0.513761,0.44186,0.6,0.44186,0.337349,0.514706,1,0.397516,0.510204,0,0.46875,0.549451,0.492537,0.467949,0.537736,0.27907,0.417219,0.583333,0.507692,0.468531,0.520833,0.407186,0.491071,0.333333,0.417808,0.683333,0.536082,0.451923,0.468531,0.514563,0.518519
111220067.bc,0.507937,0.585106,0.409836,0.489051,0.479452,0.764706,0.5,0.491228,0.277778,0.598639,0.641304,0.575472,0.60241,0.587786,0.605505,0.503876,0.655556,0.596899,0.385542,0.625,0.57,1,0.55102,0,0.601562,0.56044,0.597015,0.570513,0.54717,0.348837,0.668874,0.541667,0.607692,0.622378,0.5625,0.658683,0.526786,0.391304,0.472603,0.766667,0.608247,0.519231,0.622378,0.514563,0.62037
111220068.bc,0.515873,0.531915,0.262295,0.489051,0.383562,0.735294,0.46875,0.438596,0.222222,0.544218,0.543478,0.471698,0.554217,0.580153,0.642202,0.449612,0.533333,0.534884,0.313253,0.536765,0.55,0.447205,1,0,0.476562,0.538462,0.529851,0.512821,0.566038,0.372093,0.529801,0.597222,0.538462,0.538462,0.572917,0.54491,0.5,0.391304,0.438356,0.683333,0.515464,0.451923,0.538462,0.504854,0.546296
111220073.bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111220075.bc,0.52381,0.585106,0.540984,0.510949,0.479452,0.647059,0.523438,0.526316,0.296296,0.591837,0.695652,0.650943,0.614458,0.541985,0.605505,0.496124,0.666667,0.612403,0.373494,0.617647,0.59,0.559006,0.520408,0,1,0.56044,0.559701,0.557692,0.566038,0.395349,0.609272,0.611111,0.546154,0.587413,0.552083,0.532934,0.625,0.391304,0.486301,0.683333,0.587629,0.586538,0.587413,0.524272,0.546296
111220078.bc,0.484127,0.5,0.245902,0.459854,0.479452,0.720588,0.46875,0.377193,0.240741,0.489796,0.597826,0.509434,0.590361,0.442748,0.577982,0.426357,0.577778,0.48062,0.373494,0.507353,0.54,0.434783,0.530612,0,0.492188,1,0.492537,0.467949,0.528302,0.348837,0.470199,0.597222,0.415385,0.482517,0.520833,0.48503,0.517857,0.376812,0.40411,0.733333,0.56701,0.442308,0.482517,0.446602,0.481481
111220079.bc,0.515873,0.56383,0.344262,0.518248,0.486301,0.676471,0.484375,0.482456,0.240741,0.55102,0.619565,0.509434,0.638554,0.549618,0.614679,0.457364,0.655556,0.620155,0.313253,0.610294,0.57,0.47205,0.530612,0,0.5625,0.593407,1,0.570513,0.537736,0.395349,0.655629,0.527778,0.576923,0.524476,0.59375,0.538922,0.544643,0.362319,0.465753,0.7,0.536082,0.557692,0.524476,0.533981,0.666667
111220080.bc,0.492063,0.542553,0.47541,0.518248,0.472603,0.75,0.5,0.578947,0.296296,0.639456,0.608696,0.566038,0.60241,0.564885,0.633028,0.496124,0.655556,0.612403,0.349398,0.610294,0.52,0.571429,0.581633,0,0.617188,0.516484,0.619403,1,0.603774,0.488372,0.662252,0.541667,0.638462,0.58042,0.572917,0.652695,0.598214,0.362319,0.479452,0.75,0.57732,0.5,0.58042,0.533981,0.537037
111220088.bc,0.492063,0.446809,0.295082,0.445255,0.424658,0.573529,0.5,0.517544,0.351852,0.469388,0.554348,0.518868,0.614458,0.465649,0.559633,0.426357,0.644444,0.488372,0.337349,0.588235,0.58,0.440994,0.561224,0,0.5,0.527473,0.522388,0.608974,1,0.302326,0.543046,0.597222,0.515385,0.524476,0.5,0.520958,0.5625,0.391304,0.410959,0.7,0.587629,0.451923,0.524476,0.514563,0.592593
111220097.bc,0.142857,0.212766,0.278689,0.182482,0.164384,0.294118,0.15625,0.201754,0.166667,0.312925,0.152174,0.226415,0.168675,0.236641,0.229358,0.108527,0.211111,0.325581,0.240964,0.286765,0.17,0.204969,0.183673,0,0.21875,0.120879,0.223881,0.205128,0.198113,1,0.291391,0.152778,0.215385,0.223776,0.104167,0.389222,0.205357,0.217391,0.171233,0.133333,0.123711,0.182692,0.223776,0.15534,0.231481
111220103.bc,0.539683,0.638298,0.442623,0.445255,0.486301,0.794118,0.429688,0.535088,0.203704,0.639456,0.597826,0.584906,0.590361,0.549618,0.633028,0.472868,0.6,0.573643,0.46988,0.625,0.48,0.52795,0.571429,0,0.570312,0.549451,0.604478,0.544872,0.59434,0.511628,1,0.541667,0.584615,0.587413,0.541667,0.664671,0.517857,0.478261,0.5,0.716667,0.639175,0.528846,0.587413,0.495146,0.601852
111220105.bc,0.380952,0.446809,0.147541,0.423358,0.349315,0.544118,0.367188,0.350877,0.148148,0.408163,0.456522,0.433962,0.433735,0.335878,0.53211,0.348837,0.488889,0.379845,0.277108,0.455882,0.46,0.31677,0.489796,0,0.414062,0.472527,0.41791,0.397436,0.481132,0.255814,0.370861,1,0.4,0.433566,0.479167,0.413174,0.464286,0.347826,0.356164,0.666667,0.43299,0.394231,0.433566,0.456311,0.388889
111220110.bc,0.484127,0.5,0.459016,0.452555,0.472603,0.720588,0.46875,0.447368,0.166667,0.537415,0.608696,0.632075,0.566265,0.48855,0.623853,0.44186,0.6,0.565891,0.361446,0.625,0.57,0.534161,0.5,0,0.578125,0.505495,0.604478,0.544872,0.54717,0.348837,0.589404,0.527778,1,0.531469,0.541667,0.670659,0.5625,0.26087,0.424658,0.633333,0.587629,0.509615,0.531469,0.514563,0.546296
111220111.bc,0.52381,0.56383,0.278689,0.467153,0.438356,0.720588,0.476562,0.5,0.240741,0.557823,0.554348,0.54717,0.53012,0.526718,0.59633,0.511628,0.6,0.589147,0.373494,0.625,0.45,0.571429,0.581633,0,0.585938,0.516484,0.597015,0.538462,0.537736,0.44186,0.642384,0.583333,0.546154,1,0.572917,0.634731,0.5625,0.42029,0.493151,0.65,0.556701,0.557692,1,0.533981,0.546296
111220112.bc,0.412698,0.468085,0.147541,0.394161,0.369863,0.558824,0.398438,0.438596,0.148148,0.435374,0.5,0.481132,0.457831,0.412214,0.568807,0.379845,0.488889,0.527132,0.204819,0.522059,0.49,0.403727,0.5,0,0.460938,0.472527,0.529851,0.461538,0.471698,0.232558,0.470199,0.541667,0.453846,0.51049,1,0.42515,0.482143,0.347826,0.424658,0.666667,0.474227,0.519231,0.51049,0.398058,0.5
111220120.bc,0.428571,0.585106,0.278689,0.510949,0.445205,0.735294,0.453125,0.535088,0.240741,0.591837,0.576087,0.584906,0.590361,0.564885,0.587156,0.465116,0.633333,0.612403,0.385542,0.573529,0.55,0.534161,0.612245,0,0.546875,0.505495,0.597015,0.564103,0.584906,0.465116,0.675497,0.569444,0.630769,0.615385,0.520833,1,0.526786,0.347826,0.472603,0.733333,0.587629,0.538462,0.615385,0.572816,0.527778
111220121.bc,0.47619,0.521277,0.327869,0.467153,0.493151,0.632353,0.5,0.464912,0.240741,0.517007,0.586957,0.566038,0.566265,0.534351,0.642202,0.44186,0.622222,0.589147,0.313253,0.595588,0.54,0.459627,0.540816,0,0.585938,0.538462,0.589552,0.512821,0.575472,0.348837,0.503311,0.597222,0.538462,0.573427,0.53125,0.54491,1,0.333333,0.424658,0.666667,0.515464,0.461538,0.573427,0.495146,0.537037
111220127.bc,0.269841,0.276596,0.262295,0.306569,0.239726,0.308824,0.304688,0.236842,0.314815,0.37415,0.25,0.311321,0.301205,0.328244,0.33945,0.27907,0.355556,0.395349,0.325301,0.352941,0.33,0.341615,0.336735,0,0.382812,0.32967,0.358209,0.371795,0.339623,0.302326,0.364238,0.388889,0.3,0.335664,0.364583,0.353293,0.276786,1,0.328767,0.333333,0.350515,0.240385,0.335664,0.291262,0.37037
111220130.bc,0.571429,0.585106,0.377049,0.569343,0.458904,0.75,0.53125,0.517544,0.314815,0.598639,0.652174,0.5,0.566265,0.534351,0.587156,0.48062,0.644444,0.620155,0.409639,0.639706,0.57,0.552795,0.602041,0,0.617188,0.582418,0.589552,0.551282,0.54717,0.418605,0.582781,0.583333,0.538462,0.573427,0.59375,0.60479,0.517857,0.492754,1,0.75,0.56701,0.548077,0.573427,0.572816,0.601852
111220153.bc,0.380952,0.414894,0.229508,0.379562,0.349315,0.544118,0.375,0.350877,0.111111,0.408163,0.5,0.415094,0.445783,0.328244,0.440367,0.449612,0.477778,0.372093,0.204819,0.419118,0.48,0.372671,0.479592,0,0.40625,0.505495,0.447761,0.455128,0.45283,0.139535,0.423841,0.555556,0.369231,0.384615,0.5,0.371257,0.419643,0.217391,0.390411,1,0.484536,0.423077,0.384615,0.446602,0.425926
111220160.bc,0.47619,0.510638,0.295082,0.437956,0.376712,0.588235,0.4375,0.5,0.222222,0.482993,0.521739,0.556604,0.578313,0.450382,0.541284,0.387597,0.588889,0.55814,0.277108,0.536765,0.55,0.465839,0.510204,0,0.515625,0.505495,0.5,0.512821,0.556604,0.186047,0.562914,0.527778,0.515385,0.552448,0.541667,0.48503,0.508929,0.333333,0.472603,0.683333,1,0.461538,0.552448,0.436893,0.555556
111220165.bc,0.412698,0.542553,0.344262,0.430657,0.417808,0.617647,0.429688,0.464912,0.185185,0.510204,0.554348,0.566038,0.554217,0.427481,0.559633,0.434109,0.588889,0.581395,0.289157,0.595588,0.47,0.484472,0.5,0,0.5625,0.505495,0.589552,0.512821,0.5,0.395349,0.529801,0.513889,0.538462,0.552448,0.59375,0.508982,0.482143,0.231884,0.465753,0.666667,0.515464,1,0.552448,0.446602,0.555556
111220171.bc,0.52381,0.56383,0.278689,0.467153,0.438356,0.720588,0.476562,0.5,0.240741,0.557823,0.554348,0.54717,0.53012,0.526718,0.59633,0.511628,0.6,0.589147,0.373494,0.625,0.45,0.571429,0.581633,0,0.585938,0.516484,0.597015,0.538462,0.537736,0.44186,0.642384,0.583333,0.546154,1,0.572917,0.634731,0.5625,0.42029,0.486301,0.65,0.556701,0.557692,1,0.533981,0.546296
111220173.bc,0.492063,0.5,0.360656,0.525547,0.465753,0.75,0.460938,0.447368,0.518519,0.455782,0.565217,0.462264,0.518072,0.496183,0.513761,0.44186,0.566667,0.51938,0.361446,0.507353,0.54,0.459627,0.55102,0,0.46875,0.527473,0.537313,0.544872,0.54717,0.232558,0.503311,0.569444,0.515385,0.51049,0.489583,0.550898,0.491071,0.275362,0.445205,0.683333,0.515464,0.461538,0.51049,1,0.574074
111220174.bc,0.531746,0.56383,0.42623,0.459854,0.479452,0.691176,0.4375,0.429825,0.37037,0.47619,0.652174,0.518868,0.542169,0.549618,0.53211,0.496124,0.633333,0.643411,0.337349,0.595588,0.54,0.509317,0.612245,0,0.546875,0.56044,0.679104,0.512821,0.566038,0.44186,0.629139,0.513889,0.484615,0.475524,0.5625,0.508982,0.517857,0.376812,0.452055,0.683333,0.587629,0.519231,0.475524,0.621359,1
